CNN,Training image count,Noise addition,Label count,Epoch count,Loss,Accuracy
Fashion-MNIST,80000,2,5,25,0.0135,0.996
Fashion-MNIST,80000,2,5,26,0.0125,0.9959
Fashion-MNIST,80000,2,5,27,0.0126,0.9967
Fashion-MNIST,80000,2,5,28,0.0141,0.9957
Fashion-MNIST,80000,2,5,29,0.0109,0.9969
Fashion-MNIST,80000,2,5,30,0.0133,0.9965
Fashion-MNIST,80000,2,5,31,0.0115,0.9958
Fashion-MNIST,80000,2,5,32,0.0122,0.9966
Fashion-MNIST,80000,2,5,33,0.0105,0.9966
Fashion-MNIST,80000,2,5,34,0.0145,0.9957
Fashion-MNIST,80000,2,5,35,0.0105,0.997
Fashion-MNIST,80000,2,5,36,0.0123,0.9967
Fashion-MNIST,80000,2,5,37,0.0136,0.9961
Fashion-MNIST,80000,2,5,38,0.0131,0.9963
Fashion-MNIST,80000,2,5,39,0.0123,0.9972
Fashion-MNIST,80000,2,5,40,0.0108,0.9969
Fashion-MNIST,80000,2,5,41,0.0112,0.9968
Fashion-MNIST,80000,2,5,42,0.0116,0.9965
Fashion-MNIST,80000,2,5,43,0.0128,0.9961
Fashion-MNIST,80000,2,5,44,0.0117,0.9959
Fashion-MNIST,80000,2,5,45,0.0123,0.9958
Fashion-MNIST,80000,2,5,46,0.0141,0.9956
Fashion-MNIST,80000,2,5,47,0.0124,0.9962
Fashion-MNIST,80000,2,5,48,0.0115,0.9968
Fashion-MNIST,80000,2,5,49,0.0114,0.9964
Fashion-MNIST,80000,2,5,50,0.0098,0.9967
Fashion-MNIST,80000,2,5,51,0.0116,0.9967
Fashion-MNIST,80000,2,5,52,0.0103,0.9973
Fashion-MNIST,80000,2,5,53,0.0107,0.9973
Fashion-MNIST,80000,2,5,54,0.0111,0.9969
Fashion-MNIST,80000,2,5,55,0.0113,0.9963
Fashion-MNIST,80000,2,5,56,0.0101,0.9963
Fashion-MNIST,80000,2,5,57,0.01,0.9972
Fashion-MNIST,80000,2,5,58,0.0106,0.9969
Fashion-MNIST,80000,2,5,59,0.0117,0.9965
Fashion-MNIST,80000,2,5,60,0.0095,0.9969
Fashion-MNIST,80000,2,5,61,0.0075,0.9976
Fashion-MNIST,80000,2,5,62,0.0098,0.9972
Fashion-MNIST,80000,2,5,63,0.0103,0.9969
Fashion-MNIST,80000,2,5,64,0.0101,0.9971
Fashion-MNIST,80000,2,5,65,0.0091,0.9974
Fashion-MNIST,80000,2,5,66,0.0092,0.9967
Fashion-MNIST,80000,2,5,67,0.0089,0.9969
Fashion-MNIST,80000,2,5,68,0.0103,0.9972
Fashion-MNIST,80000,2,5,69,0.0108,0.997
Fashion-MNIST,80000,2,5,70,0.0081,0.9981
Fashion-MNIST,80000,2,5,71,0.0111,0.9967
Fashion-MNIST,80000,2,5,72,0.0102,0.9975
Fashion-MNIST,80000,2,5,73,0.0102,0.9975
Fashion-MNIST,80000,2,5,74,0.009,0.9977
Fashion-MNIST,80000,2,5,75,0.0115,0.9969
Fashion-MNIST,80000,2,5,76,0.0103,0.9972
Fashion-MNIST,80000,2,5,77,0.01,0.9974
Fashion-MNIST,80000,2,5,78,0.0088,0.9975
Fashion-MNIST,80000,2,5,79,0.0085,0.9978
Fashion-MNIST,80000,2,5,80,0.0109,0.997
Fashion-MNIST,80000,2,5,81,0.0093,0.9975
Fashion-MNIST,80000,2,5,82,0.0081,0.9982
Fashion-MNIST,80000,2,5,83,0.0096,0.9974
Fashion-MNIST,80000,2,5,84,0.0081,0.998
Fashion-MNIST,80000,2,5,85,0.0067,0.9982
Fashion-MNIST,80000,2,5,86,0.009,0.9976
Fashion-MNIST,80000,2,5,87,0.0091,0.9977
Fashion-MNIST,80000,2,5,88,0.0096,0.9976
Fashion-MNIST,80000,2,5,89,0.0091,0.9972
Fashion-MNIST,80000,2,5,90,0.008,0.9979
Fashion-MNIST,80000,2,5,91,0.0079,0.9979
Fashion-MNIST,80000,2,5,92,0.0074,0.9982
Fashion-MNIST,80000,2,5,93,0.008,0.9974
Fashion-MNIST,80000,2,5,94,0.0079,0.9975
Fashion-MNIST,80000,2,5,95,0.0069,0.9982
Fashion-MNIST,80000,2,5,96,0.0084,0.9974
Fashion-MNIST,80000,2,5,97,0.008,0.9978
Fashion-MNIST,80000,2,5,98,0.0094,0.9975
Fashion-MNIST,80000,2,5,99,0.0094,0.9979
Fashion-MNIST,80000,2,5,100,0.0085,0.9973
Fashion-MNIST,100000,0,2,1,5.11E-04,1
Fashion-MNIST,100000,0,2,2,2.43E-05,1
Fashion-MNIST,100000,0,2,3,7.13E-06,1
Fashion-MNIST,100000,0,2,4,4.00E-05,1
Fashion-MNIST,100000,0,2,5,1.40E-07,1
Fashion-MNIST,100000,0,2,6,6.13E-07,1
Fashion-MNIST,100000,0,2,7,2.07E-08,1
Fashion-MNIST,100000,0,2,8,1.25E-07,1
Fashion-MNIST,100000,0,2,9,1.80E-09,1
Fashion-MNIST,100000,0,2,10,9.66E-10,1
Fashion-MNIST,100000,0,2,11,4.77E-11,1
Fashion-MNIST,100000,0,2,12,1.05E-06,1
Fashion-MNIST,100000,0,2,13,1.91E-10,1
Fashion-MNIST,100000,0,2,14,4.77E-11,1
Fashion-MNIST,100000,0,2,15,0.00E+00,1
Fashion-MNIST,100000,0,2,16,0.00E+00,1
Fashion-MNIST,100000,0,2,17,2.38E-11,1
Fashion-MNIST,100000,0,2,18,0.00E+00,1
Fashion-MNIST,100000,0,2,19,5.96E-05,1
Fashion-MNIST,100000,0,2,20,0.00E+00,1
Fashion-MNIST,100000,0,2,21,0.00E+00,1
Fashion-MNIST,100000,0,2,22,0.00E+00,1
Fashion-MNIST,100000,0,2,23,0.00E+00,1
Fashion-MNIST,100000,0,2,24,0.00E+00,1
Fashion-MNIST,100000,0,2,25,0.00E+00,1
Fashion-MNIST,100000,0,2,26,0.00E+00,1
Fashion-MNIST,100000,0,2,27,0.00E+00,1
Fashion-MNIST,100000,0,2,28,0.00E+00,1
Fashion-MNIST,100000,0,2,29,0.00E+00,1
Fashion-MNIST,100000,0,2,30,0.00E+00,1
Fashion-MNIST,100000,0,2,31,0.00E+00,1
Fashion-MNIST,100000,0,2,32,0.00E+00,1
Fashion-MNIST,100000,0,2,33,0.00E+00,1
Fashion-MNIST,100000,0,2,34,0.00E+00,1
Fashion-MNIST,100000,0,2,35,0.00E+00,1
Fashion-MNIST,100000,0,2,36,0.00E+00,1
Fashion-MNIST,100000,0,2,37,0.00E+00,1
Fashion-MNIST,100000,0,2,38,0.00E+00,1
Fashion-MNIST,100000,0,2,39,0.00E+00,1
Fashion-MNIST,100000,0,2,40,0.00E+00,1
Fashion-MNIST,100000,0,2,41,0.00E+00,1
Fashion-MNIST,100000,0,2,42,0.00E+00,1
Fashion-MNIST,100000,0,2,43,0.00E+00,1
Fashion-MNIST,100000,0,2,44,0.00E+00,1
Fashion-MNIST,100000,0,2,45,0.00E+00,1
Fashion-MNIST,100000,0,2,46,0.00E+00,1
Fashion-MNIST,100000,0,2,47,0.00E+00,1
Fashion-MNIST,100000,0,2,48,0.00E+00,1
Fashion-MNIST,100000,0,2,49,0.00E+00,1
Fashion-MNIST,100000,0,2,50,0.00E+00,1
Fashion-MNIST,100000,0,2,51,0.00E+00,1
Fashion-MNIST,100000,0,2,52,0.00E+00,1
Fashion-MNIST,100000,0,2,53,0.00E+00,1
Fashion-MNIST,100000,0,2,54,0.00E+00,1
Fashion-MNIST,100000,0,2,55,0.00E+00,1
Fashion-MNIST,100000,0,2,56,0.00E+00,1
Fashion-MNIST,100000,0,2,57,0.00E+00,1
Fashion-MNIST,100000,0,2,58,0.00E+00,1
Fashion-MNIST,100000,0,2,59,0.00E+00,1
Fashion-MNIST,100000,0,2,60,0.00E+00,1
Fashion-MNIST,100000,0,2,61,0.00E+00,1
Fashion-MNIST,100000,0,2,62,0.00E+00,1
Fashion-MNIST,100000,0,2,63,0.00E+00,1
Fashion-MNIST,100000,0,2,64,0.00E+00,1
Fashion-MNIST,100000,0,2,65,0.00E+00,1
Fashion-MNIST,100000,0,2,66,0.00E+00,1
Fashion-MNIST,100000,0,2,67,0.00E+00,1
Fashion-MNIST,100000,0,2,68,0.00E+00,1
Fashion-MNIST,100000,0,2,69,0.00E+00,1
Fashion-MNIST,100000,0,2,70,0.00E+00,1
Fashion-MNIST,100000,0,2,71,0.00E+00,1
Fashion-MNIST,100000,0,2,72,0.00E+00,1
Fashion-MNIST,100000,0,2,73,0.00E+00,1
Fashion-MNIST,100000,0,2,74,0.00E+00,1
Fashion-MNIST,100000,0,2,75,0.00E+00,1
Fashion-MNIST,100000,0,2,76,0.00E+00,1
Fashion-MNIST,100000,0,2,77,0.00E+00,1
Fashion-MNIST,100000,0,2,78,0.00E+00,1
Fashion-MNIST,100000,0,2,79,0.00E+00,1
Fashion-MNIST,100000,0,2,80,0.00E+00,1
Fashion-MNIST,100000,0,2,81,0.00E+00,1
Fashion-MNIST,100000,0,2,82,0.00E+00,1
Fashion-MNIST,100000,0,2,83,0.00E+00,1
Fashion-MNIST,100000,0,2,84,0.00E+00,1
Fashion-MNIST,100000,0,2,85,0.00E+00,1
Fashion-MNIST,100000,0,2,86,0.00E+00,1
Fashion-MNIST,100000,0,2,87,0.00E+00,1
Fashion-MNIST,100000,0,2,88,0.00E+00,1
Fashion-MNIST,100000,0,2,89,0.00E+00,1
Fashion-MNIST,100000,0,2,90,0.00E+00,1
Fashion-MNIST,100000,0,2,91,0.00E+00,1
Fashion-MNIST,100000,0,2,92,0.00E+00,1
Fashion-MNIST,100000,0,2,93,0.00E+00,1
Fashion-MNIST,100000,0,2,94,0.00E+00,1
Fashion-MNIST,100000,0,2,95,0.00E+00,1
Fashion-MNIST,100000,0,2,96,0.00E+00,1
Fashion-MNIST,100000,0,2,97,0.00E+00,1
Fashion-MNIST,100000,0,2,98,0.00E+00,1
Fashion-MNIST,100000,0,2,99,0.00E+00,1
Fashion-MNIST,100000,0,2,100,0.00E+00,1
Fashion-MNIST,100000,0,3,1,0.0245,0.994
Fashion-MNIST,100000,0,3,2,0.0043,0.9991
Fashion-MNIST,100000,0,3,3,0.002,0.9997
Fashion-MNIST,100000,0,3,4,0.0018,0.9996
Fashion-MNIST,100000,0,3,5,9.10E-04,0.9997
Fashion-MNIST,100000,0,3,6,5.18E-04,0.9999
Fashion-MNIST,100000,0,3,7,7.43E-04,0.9997
Fashion-MNIST,100000,0,3,8,7.02E-04,0.9998
Fashion-MNIST,100000,0,3,9,2.14E-04,1
Fashion-MNIST,100000,0,3,10,5.73E-04,0.9998
Fashion-MNIST,100000,0,3,11,5.52E-04,0.9999
Fashion-MNIST,100000,0,3,12,2.27E-04,0.9999
Fashion-MNIST,100000,0,3,13,2.94E-04,0.9999
Fashion-MNIST,100000,0,3,14,1.84E-04,1
Fashion-MNIST,100000,0,3,15,3.59E-04,0.9998
Fashion-MNIST,100000,0,3,16,2.05E-04,0.9999
Fashion-MNIST,100000,0,3,17,5.23E-04,0.9998
Fashion-MNIST,100000,0,3,18,5.48E-05,1
Fashion-MNIST,100000,0,3,19,1.17E-04,1
Fashion-MNIST,100000,0,3,20,1.32E-04,0.9999
Fashion-MNIST,100000,0,3,21,3.86E-05,1
Fashion-MNIST,100000,0,3,22,5.56E-05,1
Fashion-MNIST,100000,0,3,23,2.78E-05,1
Fashion-MNIST,100000,0,3,24,2.17E-05,1
Fashion-MNIST,100000,0,3,25,2.77E-05,1
Fashion-MNIST,100000,0,3,26,9.69E-05,1
Fashion-MNIST,100000,0,3,27,8.20E-06,1
Fashion-MNIST,100000,0,3,28,4.01E-06,1
Fashion-MNIST,100000,0,3,29,1.00E-05,1
Fashion-MNIST,100000,0,3,30,6.91E-06,1
Fashion-MNIST,100000,0,3,31,1.17E-05,1
Fashion-MNIST,100000,0,3,32,1.62E-06,1
Fashion-MNIST,100000,0,3,33,1.19E-04,0.9999
Fashion-MNIST,100000,0,3,34,1.74E-04,0.9999
Fashion-MNIST,100000,0,3,35,5.17E-04,0.9999
Fashion-MNIST,100000,0,3,36,1.10E-05,1
Fashion-MNIST,100000,0,3,37,2.75E-05,1
Fashion-MNIST,100000,0,3,38,2.48E-06,1
Fashion-MNIST,100000,0,3,39,2.26E-06,1
Fashion-MNIST,100000,0,3,40,2.41E-06,1
Fashion-MNIST,100000,0,3,41,3.04E-07,1
Fashion-MNIST,100000,0,3,42,6.23E-05,1
Fashion-MNIST,100000,0,3,43,2.09E-06,1
Fashion-MNIST,100000,0,3,44,1.23E-05,1
Fashion-MNIST,100000,0,3,45,5.13E-07,1
Fashion-MNIST,100000,0,3,46,1.94E-06,1
Fashion-MNIST,100000,0,3,47,1.24E-05,1
Fashion-MNIST,100000,0,3,48,3.22E-06,1
Fashion-MNIST,100000,0,3,49,5.68E-06,1
Fashion-MNIST,100000,0,3,50,6.32E-06,1
Fashion-MNIST,100000,0,3,51,1.73E-05,1
Fashion-MNIST,100000,0,3,52,8.32E-07,1
Fashion-MNIST,100000,0,3,53,1.29E-06,1
Fashion-MNIST,100000,0,3,54,8.47E-07,1
Fashion-MNIST,100000,0,3,55,7.11E-07,1
Fashion-MNIST,100000,0,3,56,7.44E-06,1
Fashion-MNIST,100000,0,3,57,5.82E-06,1
Fashion-MNIST,100000,0,3,58,3.85E-07,1
Fashion-MNIST,100000,0,3,59,3.37E-07,1
Fashion-MNIST,100000,0,3,60,2.09E-06,1
Fashion-MNIST,100000,0,3,61,2.29E-06,1
Fashion-MNIST,100000,0,3,62,4.35E-06,1
Fashion-MNIST,100000,0,3,63,3.79E-07,1
Fashion-MNIST,100000,0,3,64,2.21E-07,1
Fashion-MNIST,100000,0,3,65,1.09E-05,1
Fashion-MNIST,100000,0,3,66,6.39E-06,1
Fashion-MNIST,100000,0,3,67,3.66E-07,1
Fashion-MNIST,100000,0,3,68,2.52E-08,1
Fashion-MNIST,100000,0,3,69,1.97E-06,1
Fashion-MNIST,100000,0,3,70,3.73E-06,1
Fashion-MNIST,100000,0,3,71,1.09E-07,1
Fashion-MNIST,100000,0,3,72,4.22E-07,1
Fashion-MNIST,100000,0,3,73,6.14E-06,1
Fashion-MNIST,100000,0,3,74,2.14E-07,1
Fashion-MNIST,100000,0,3,75,3.43E-06,1
Fashion-MNIST,100000,0,3,76,4.00E-07,1
Fashion-MNIST,100000,0,3,77,5.28E-06,1
Fashion-MNIST,100000,0,3,78,1.11E-05,1
Fashion-MNIST,100000,0,3,79,1.15E-05,1
Fashion-MNIST,100000,0,3,80,4.25E-06,1
Fashion-MNIST,100000,0,3,81,5.95E-06,1
Fashion-MNIST,100000,0,3,82,1.10E-06,1
Fashion-MNIST,100000,0,3,83,1.43E-06,1
Fashion-MNIST,100000,0,3,84,1.18E-05,1
Fashion-MNIST,100000,0,3,85,2.67E-07,1
Fashion-MNIST,100000,0,3,86,1.28E-05,1
Fashion-MNIST,100000,0,3,87,3.22E-06,1
Fashion-MNIST,100000,0,3,88,7.28E-05,1
Fashion-MNIST,100000,0,3,89,4.00E-07,1
Fashion-MNIST,100000,0,3,90,5.67E-06,1
Fashion-MNIST,100000,0,3,91,3.42E-07,1
Fashion-MNIST,100000,0,3,92,7.84E-07,1
Fashion-MNIST,100000,0,3,93,7.38E-06,1
Fashion-MNIST,100000,0,3,94,8.88E-07,1
Fashion-MNIST,100000,0,3,95,1.78E-05,1
Fashion-MNIST,100000,0,3,96,4.02E-06,1
Fashion-MNIST,100000,0,3,97,6.81E-06,1
Fashion-MNIST,100000,0,3,98,1.90E-06,1
Fashion-MNIST,100000,0,3,99,3.25E-06,1
Fashion-MNIST,100000,0,3,100,2.88E-04,0.9999
Fashion-MNIST,100000,0,4,1,0.1334,0.9546
Fashion-MNIST,100000,0,4,2,0.0344,0.9917
Fashion-MNIST,100000,0,4,3,0.0162,0.9955
Fashion-MNIST,100000,0,4,4,0.0068,0.9979
Fashion-MNIST,100000,0,4,5,0.0044,0.9988
Fashion-MNIST,100000,0,4,6,0.0042,0.9987
Fashion-MNIST,100000,0,4,7,0.0043,0.9988
Fashion-MNIST,100000,0,4,8,0.003,0.9991
Fashion-MNIST,100000,0,4,9,0.0023,0.9996
Fashion-MNIST,100000,0,4,10,0.0023,0.9993
Fashion-MNIST,100000,0,4,11,0.0013,0.9996
Fashion-MNIST,100000,0,4,12,0.0014,0.9995
Fashion-MNIST,100000,0,4,13,0.0014,0.9995
Fashion-MNIST,100000,0,4,14,9.48E-04,0.9996
Fashion-MNIST,100000,0,4,15,0.0029,0.9992
Fashion-MNIST,100000,0,4,16,0.0022,0.9994
Fashion-MNIST,100000,0,4,17,0.002,0.9994
Fashion-MNIST,100000,0,4,18,0.0018,0.9996
Fashion-MNIST,100000,0,4,19,2.52E-04,1
Fashion-MNIST,100000,0,4,20,0.0023,0.9992
Fashion-MNIST,100000,0,4,21,9.03E-04,0.9996
Fashion-MNIST,100000,0,4,22,0.002,0.9995
Fashion-MNIST,100000,0,4,23,0.0013,0.9997
Fashion-MNIST,100000,0,4,24,9.96E-04,0.9997
Fashion-MNIST,100000,0,4,25,0.0021,0.9996
Fashion-MNIST,100000,0,4,26,0.0013,0.9996
Fashion-MNIST,100000,0,4,27,0.0015,0.9996
Fashion-MNIST,100000,0,4,28,2.58E-04,0.9999
Fashion-MNIST,100000,0,4,29,7.43E-04,0.9997
Fashion-MNIST,100000,0,4,30,0.001,0.9996
Fashion-MNIST,100000,0,4,31,0.0017,0.9996
Fashion-MNIST,100000,0,4,32,7.54E-04,0.9997
Fashion-MNIST,100000,0,4,33,0.0028,0.9996
Fashion-MNIST,100000,0,4,34,0.0011,0.9996
Fashion-MNIST,100000,0,4,35,8.40E-04,0.9997
Fashion-MNIST,100000,0,4,36,6.53E-04,0.9997
Fashion-MNIST,100000,0,4,37,7.68E-04,0.9998
Fashion-MNIST,100000,0,4,38,0.0017,0.9996
Fashion-MNIST,100000,0,4,39,0.001,0.9997
Fashion-MNIST,100000,0,4,40,0.0011,0.9997
Fashion-MNIST,100000,0,4,41,2.94E-04,0.9998
Fashion-MNIST,100000,0,4,42,7.71E-04,0.9997
Fashion-MNIST,100000,0,4,43,0.0015,0.9996
Fashion-MNIST,100000,0,4,44,8.89E-04,0.9997
Fashion-MNIST,100000,0,4,45,8.24E-04,0.9997
Fashion-MNIST,100000,0,4,46,9.62E-04,0.9996
Fashion-MNIST,100000,0,4,47,2.90E-04,0.9999
Fashion-MNIST,100000,0,4,48,0.0023,0.9996
Fashion-MNIST,100000,0,4,49,7.32E-04,0.9999
Fashion-MNIST,100000,0,4,50,8.80E-04,0.9999
Fashion-MNIST,100000,0,4,51,0.0015,0.9996
Fashion-MNIST,100000,0,4,52,0.0015,0.9997
Fashion-MNIST,100000,0,4,53,4.97E-04,0.9999
Fashion-MNIST,100000,0,4,54,0.0015,0.9998
Fashion-MNIST,100000,0,4,55,0.0013,0.9996
Fashion-MNIST,100000,0,4,56,0.0024,0.9995
Fashion-MNIST,100000,0,4,57,0.0025,0.9996
Fashion-MNIST,100000,0,4,58,7.95E-04,0.9998
Fashion-MNIST,100000,0,4,59,7.69E-04,0.9998
Fashion-MNIST,100000,0,4,60,8.29E-04,0.9998
Fashion-MNIST,100000,0,4,61,6.56E-04,0.9998
Fashion-MNIST,100000,0,4,62,3.83E-04,0.9998
Fashion-MNIST,100000,0,4,63,7.60E-04,0.9998
Fashion-MNIST,100000,0,4,64,9.18E-04,0.9996
Fashion-MNIST,100000,0,4,65,8.64E-04,0.9998
Fashion-MNIST,100000,0,4,66,0.0012,0.9998
Fashion-MNIST,100000,0,4,67,0.0014,0.9998
Fashion-MNIST,100000,0,4,68,8.86E-04,0.9998
Fashion-MNIST,100000,0,4,69,4.57E-04,0.9998
Fashion-MNIST,100000,0,4,70,9.16E-04,0.9997
Fashion-MNIST,100000,0,4,71,7.47E-04,0.9998
Fashion-MNIST,100000,0,4,72,5.14E-04,0.9999
Fashion-MNIST,100000,0,4,73,5.12E-05,1
Fashion-MNIST,100000,0,4,74,0.0011,0.9997
Fashion-MNIST,100000,0,4,75,1.86E-04,0.9999
Fashion-MNIST,100000,0,4,76,2.57E-04,0.9998
Fashion-MNIST,100000,0,4,77,0.0021,0.9995
Fashion-MNIST,100000,0,4,78,0.0014,0.9997
Fashion-MNIST,100000,0,4,79,0.0013,0.9996
Fashion-MNIST,100000,0,4,80,0.0015,0.9996
Fashion-MNIST,100000,0,4,81,4.95E-04,0.9998
Fashion-MNIST,100000,0,4,82,0.0017,0.9997
Fashion-MNIST,100000,0,4,83,0.001,0.9997
Fashion-MNIST,100000,0,4,84,9.56E-04,0.9997
Fashion-MNIST,100000,0,4,85,0.0012,0.9998
Fashion-MNIST,100000,0,4,86,3.55E-04,0.9999
Fashion-MNIST,100000,0,4,87,9.16E-04,0.9998
Fashion-MNIST,100000,0,4,88,9.83E-04,0.9998
Fashion-MNIST,100000,0,4,89,7.64E-04,0.9997
Fashion-MNIST,100000,0,4,90,9.10E-04,0.9999
Fashion-MNIST,100000,0,4,91,0.0012,0.9996
Fashion-MNIST,100000,0,4,92,0.001,0.9998
Fashion-MNIST,100000,0,4,93,5.96E-04,0.9997
Fashion-MNIST,100000,0,4,94,4.14E-04,0.9999
Fashion-MNIST,100000,0,4,95,7.47E-04,0.9998
Fashion-MNIST,100000,0,4,96,0.0012,0.9997
Fashion-MNIST,100000,0,4,97,5.55E-04,0.9998
Fashion-MNIST,100000,0,4,98,2.82E-04,0.9999
Fashion-MNIST,100000,0,4,99,5.81E-04,0.9999
Fashion-MNIST,100000,0,4,100,0.001,0.9997
Fashion-MNIST,100000,0,5,1,0.2365,0.9292
Fashion-MNIST,100000,0,5,2,0.1079,0.9715
Fashion-MNIST,100000,0,5,3,0.0764,0.9785
Fashion-MNIST,100000,0,5,4,0.0382,0.9903
Fashion-MNIST,100000,0,5,5,0.0354,0.9899
Fashion-MNIST,100000,0,5,6,0.0295,0.9913
Fashion-MNIST,100000,0,5,7,0.0273,0.993
Fashion-MNIST,100000,0,5,8,0.0269,0.9912
Fashion-MNIST,100000,0,5,9,0.0224,0.9928
Fashion-MNIST,100000,0,5,10,0.017,0.9954
Fashion-MNIST,100000,0,5,11,0.0193,0.9939
Fashion-MNIST,100000,0,5,12,0.0212,0.9936
Fashion-MNIST,100000,0,5,13,0.0174,0.9943
Fashion-MNIST,100000,0,5,14,0.0162,0.9955
Fashion-MNIST,100000,0,5,15,0.0172,0.9944
Fashion-MNIST,100000,0,5,16,0.0169,0.9953
Fashion-MNIST,100000,0,5,17,0.0154,0.9953
Fashion-MNIST,100000,0,5,18,0.0157,0.9954
Fashion-MNIST,100000,0,5,19,0.0172,0.9957
Fashion-MNIST,100000,0,5,20,0.0173,0.9951
Fashion-MNIST,100000,0,5,21,0.0162,0.9953
Fashion-MNIST,100000,0,5,22,0.0126,0.9957
Fashion-MNIST,100000,0,5,23,0.0131,0.9961
Fashion-MNIST,100000,0,5,24,0.0153,0.9956
Fashion-MNIST,100000,0,5,25,0.0146,0.9952
Fashion-MNIST,100000,0,5,26,0.0113,0.9971
Fashion-MNIST,100000,0,5,27,0.0174,0.9947
Fashion-MNIST,100000,0,5,28,0.0126,0.9961
Fashion-MNIST,100000,0,5,29,0.0119,0.9959
Fashion-MNIST,100000,0,5,30,0.0147,0.9961
Fashion-MNIST,100000,0,5,31,0.0125,0.9962
Fashion-MNIST,100000,0,5,32,0.011,0.9964
Fashion-MNIST,100000,0,5,33,0.012,0.9964
Fashion-MNIST,100000,0,5,34,0.0121,0.9963
Fashion-MNIST,100000,0,5,35,0.0124,0.9959
Fashion-MNIST,100000,0,5,36,0.0114,0.9959
Fashion-MNIST,100000,0,5,37,0.012,0.9962
Fashion-MNIST,100000,0,5,38,0.0115,0.9964
Fashion-MNIST,100000,0,5,39,0.0122,0.9957
Fashion-MNIST,100000,0,5,40,0.0136,0.9958
Fashion-MNIST,100000,0,5,41,0.0109,0.9962
Fashion-MNIST,100000,0,5,42,0.0105,0.9967
Fashion-MNIST,100000,0,5,43,0.0105,0.9967
Fashion-MNIST,100000,0,5,44,0.0134,0.9958
Fashion-MNIST,100000,0,5,45,0.0106,0.9966
Fashion-MNIST,100000,0,5,46,0.0136,0.9957
Fashion-MNIST,100000,0,5,47,0.0119,0.9957
Fashion-MNIST,100000,0,5,48,0.0115,0.9965
Fashion-MNIST,100000,0,5,49,0.0128,0.9963
Fashion-MNIST,100000,0,5,50,0.0122,0.9961
Fashion-MNIST,100000,0,5,51,0.0098,0.9969
Fashion-MNIST,100000,0,5,52,0.0113,0.9965
Fashion-MNIST,100000,0,5,53,0.0115,0.9962
Fashion-MNIST,100000,0,5,54,0.0124,0.9957
Fashion-MNIST,100000,0,5,55,0.0098,0.9967
Fashion-MNIST,100000,0,5,56,0.0115,0.9964
Fashion-MNIST,100000,0,5,57,0.0111,0.9968
Fashion-MNIST,100000,0,5,58,0.011,0.9965
Fashion-MNIST,100000,0,5,59,0.0124,0.9955
Fashion-MNIST,100000,0,5,60,0.013,0.9956
Fashion-MNIST,100000,0,5,61,0.0105,0.9965
Fashion-MNIST,100000,0,5,62,0.0105,0.9965
Fashion-MNIST,100000,0,5,63,0.0121,0.9961
Fashion-MNIST,100000,0,5,64,0.0106,0.9969
Fashion-MNIST,100000,0,5,65,0.0116,0.9964
Fashion-MNIST,100000,0,5,66,0.0116,0.9962
Fashion-MNIST,100000,0,5,67,0.012,0.9963
Fashion-MNIST,100000,0,5,68,0.0088,0.997
Fashion-MNIST,100000,0,5,69,0.0099,0.997
Fashion-MNIST,100000,0,5,70,0.0121,0.9961
Fashion-MNIST,100000,0,5,71,0.0101,0.9966
Fashion-MNIST,100000,0,5,72,0.0086,0.9975
Fashion-MNIST,100000,0,5,73,0.0094,0.9969
Fashion-MNIST,100000,0,5,74,0.0094,0.9968
Fashion-MNIST,100000,0,5,75,0.01,0.9968
Fashion-MNIST,100000,0,5,76,0.0087,0.9972
Fashion-MNIST,100000,0,5,77,0.0088,0.9971
Fashion-MNIST,100000,0,5,78,0.0125,0.9964
Fashion-MNIST,100000,0,5,79,0.0116,0.9961
Fashion-MNIST,100000,0,5,80,0.008,0.9975
Fashion-MNIST,100000,0,5,81,0.0102,0.9964
Fashion-MNIST,100000,0,5,82,0.0099,0.9964
Fashion-MNIST,100000,0,5,83,0.0112,0.9963
Fashion-MNIST,100000,0,5,84,0.0097,0.9965
Fashion-MNIST,100000,0,5,85,0.0094,0.9967
Fashion-MNIST,100000,0,5,86,0.0096,0.997
Fashion-MNIST,100000,0,5,87,0.0098,0.9967
Fashion-MNIST,100000,0,5,88,0.0083,0.9976
Fashion-MNIST,100000,0,5,89,0.0099,0.9966
Fashion-MNIST,100000,0,5,90,0.0095,0.997
Fashion-MNIST,100000,0,5,91,0.0108,0.9965
Fashion-MNIST,100000,0,5,92,0.009,0.9973
Fashion-MNIST,100000,0,5,93,0.0093,0.9969
Fashion-MNIST,100000,0,5,94,0.0099,0.9966
Fashion-MNIST,100000,0,5,95,0.0115,0.9968
Fashion-MNIST,100000,0,5,96,0.0095,0.9967
Fashion-MNIST,100000,0,5,97,0.0098,0.9972
Fashion-MNIST,100000,0,5,98,0.0088,0.9971
Fashion-MNIST,100000,0,5,99,0.0109,0.9969
Fashion-MNIST,100000,0,5,100,0.0133,0.9956
Fashion-MNIST,100000,1,2,1,0.002,0.9994
Fashion-MNIST,100000,1,2,2,8.38E-06,1
Fashion-MNIST,100000,1,2,3,1.28E-05,1
Fashion-MNIST,100000,1,2,4,1.67E-07,1
Fashion-MNIST,100000,1,2,5,1.22E-06,1
Fashion-MNIST,100000,1,2,6,6.26E-07,1
Fashion-MNIST,100000,1,2,7,2.63E-07,1
Fashion-MNIST,100000,1,2,8,7.09E-09,1
Fashion-MNIST,100000,1,2,9,2.98E-09,1
